id_vente,date,id_client,nom_client,region,id_produit,nom_produit,categorie,qte,prix_unitaire_Ar,remise_%,total_Ar,marge_Ar
V2848,2026-08-11,C002,Score Jumbo,Antsiranana,P005,Sucre Blanc 1kg,Sucre,14,4000,5,53200.0,8400.0
V2849,2026-08-11,C003,Hotel Constance Nosy Be,Nosy Be,P012,Omo 1kg,Hygiène,7,10000,0,70000.0,14000.0
V2850,2026-08-11,C006,Alimentation Ambilobe,Ambilobe,P011,Savon Nosy 1 carton,Hygiène,13,50000,0,650000.0,104000.0
V2851,2026-08-11,C004,Epicerie Madiro,Ambanja,P016,Biscuit Gold 1 carton,Biscuit,1,22000,0,22000.0,4000.0
V2852,2026-08-11,C004,Epicerie Madiro,Ambanja,P004,Huile Hina 5L,Huile,6,33000,0,198000.0,30000.0
V2853,2026-08-11,C004,Epicerie Madiro,Ambanja,P006,Sucre Roux 1kg,Sucre,5,3800,0,19000.0,4000.0
V2854,2026-08-11,C005,Quincaillerie Diego,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,3,45000,5,128250.0,14250.0
V2855,2026-08-12,C001,Epicerie Amina,Antsiranana,P013,Boite Sardine 10pcs,Conserve,14,18000,10,226800.0,16800.0
V2856,2026-08-12,C001,Epicerie Amina,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,9,50000,10,405000.0,27000.0
V2857,2026-08-12,C001,Epicerie Amina,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,9,4500,0,40500.0,9000.0
V2858,2026-08-12,C004,Epicerie Madiro,Ambanja,P019,Ciment Holcim 50kg,Matériaux,7,45000,0,315000.0,49000.0
V2859,2026-08-12,C005,Quincaillerie Diego,Antsiranana,P008,Farine 1kg,Farine,9,2800,0,25200.0,5400.0
V2860,2026-08-12,C004,Epicerie Madiro,Ambanja,P013,Boite Sardine 10pcs,Conserve,2,18000,0,36000.0,6000.0
V2861,2026-08-12,C002,Score Jumbo,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,7,45000,0,315000.0,49000.0
V2862,2026-08-12,C005,Quincaillerie Diego,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,9,50000,10,405000.0,27000.0
V2863,2026-08-12,C002,Score Jumbo,Antsiranana,P006,Sucre Roux 1kg,Sucre,11,3800,10,37620.0,4620.0
V2864,2026-08-12,C001,Epicerie Amina,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,14,45000,0,630000.0,98000.0
V2865,2026-08-12,C001,Epicerie Amina,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,10,45000,0,450000.0,70000.0
V2866,2026-08-12,C003,Hotel Constance Nosy Be,Nosy Be,P018,Coca 1 pack 33cl,Boisson,2,15000,0,30000.0,6000.0
V2867,2026-08-13,C002,Score Jumbo,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,7,4500,0,31500.0,7000.0
V2868,2026-08-13,C005,Quincaillerie Diego,Antsiranana,P004,Huile Hina 5L,Huile,11,33000,5,344850.0,36850.0
V2869,2026-08-13,C004,Epicerie Madiro,Ambanja,P011,Savon Nosy 1 carton,Hygiène,8,50000,10,360000.0,24000.0
V2870,2026-08-13,C006,Alimentation Ambilobe,Ambilobe,P002,Riz Tsipala 50kg,Riz,10,130000,0,1300000.0,200000.0
V2871,2026-08-13,C002,Score Jumbo,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,15,45000,10,607500.0,37500.0
V2872,2026-08-13,C001,Epicerie Amina,Antsiranana,P005,Sucre Blanc 1kg,Sucre,11,4000,0,44000.0,8800.0
V2873,2026-08-13,C004,Epicerie Madiro,Ambanja,P018,Coca 1 pack 33cl,Boisson,5,15000,0,75000.0,15000.0
V2874,2026-08-14,C005,Quincaillerie Diego,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,8,45000,0,360000.0,56000.0
V2875,2026-08-14,C002,Score Jumbo,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,5,50000,5,237500.0,27500.0
V2876,2026-08-14,C006,Alimentation Ambilobe,Ambilobe,P010,Lait Bonnet Rouge 450g,Lait,15,4500,0,67500.0,15000.0
V2877,2026-08-14,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,2,10000,5,19000.0,3000.0
V2878,2026-08-14,C001,Epicerie Amina,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,9,32000,0,288000.0,63000.0
V2879,2026-08-14,C002,Score Jumbo,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,1,4500,0,4500.0,1000.0
V2880,2026-08-14,C005,Quincaillerie Diego,Antsiranana,P002,Riz Tsipala 50kg,Riz,5,130000,10,585000.0,35000.0
V2881,2026-08-14,C005,Quincaillerie Diego,Antsiranana,P012,Omo 1kg,Hygiène,2,10000,0,20000.0,4000.0
V2882,2026-08-14,C001,Epicerie Amina,Antsiranana,P008,Farine 1kg,Farine,7,2800,10,17640.0,2240.0
V2883,2026-08-14,C005,Quincaillerie Diego,Antsiranana,P013,Boite Sardine 10pcs,Conserve,11,18000,0,198000.0,33000.0
V2884,2026-08-15,C006,Alimentation Ambilobe,Ambilobe,P013,Boite Sardine 10pcs,Conserve,7,18000,0,126000.0,21000.0
V2885,2026-08-15,C004,Epicerie Madiro,Ambanja,P018,Coca 1 pack 33cl,Boisson,4,15000,10,54000.0,6000.0
V2886,2026-08-15,C002,Score Jumbo,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,3,22000,0,66000.0,12000.0
V2887,2026-08-15,C005,Quincaillerie Diego,Antsiranana,P013,Boite Sardine 10pcs,Conserve,14,18000,0,252000.0,42000.0
V2888,2026-08-15,C004,Epicerie Madiro,Ambanja,P005,Sucre Blanc 1kg,Sucre,5,4000,10,18000.0,2000.0
V2889,2026-08-15,C002,Score Jumbo,Antsiranana,P005,Sucre Blanc 1kg,Sucre,1,4000,0,4000.0,800.0
V2890,2026-08-15,C006,Alimentation Ambilobe,Ambilobe,P001,Riz Maka 25kg,Riz,14,65000,10,819000.0,49000.0
V2891,2026-08-16,C004,Epicerie Madiro,Ambanja,P014,Tomate concentrée 1 carton,Conserve,3,30000,0,90000.0,15000.0
V2892,2026-08-16,C002,Score Jumbo,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,14,30000,0,420000.0,70000.0
V2893,2026-08-16,C006,Alimentation Ambilobe,Ambilobe,P020,Tôles 3m galvanisées,Matériaux,15,32000,0,480000.0,105000.0
V2894,2026-08-16,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,8,3800,5,28880.0,4880.0
V2895,2026-08-17,C004,Epicerie Madiro,Ambanja,P018,Coca 1 pack 33cl,Boisson,14,15000,0,210000.0,42000.0
V2896,2026-08-17,C004,Epicerie Madiro,Ambanja,P012,Omo 1kg,Hygiène,4,10000,0,40000.0,8000.0
V2897,2026-08-17,C004,Epicerie Madiro,Ambanja,P020,Tôles 3m galvanisées,Matériaux,1,32000,5,30400.0,5400.0
V2898,2026-08-17,C004,Epicerie Madiro,Ambanja,P008,Farine 1kg,Farine,12,2800,5,31920.0,5520.0
V2899,2026-08-17,C003,Hotel Constance Nosy Be,Nosy Be,P014,Tomate concentrée 1 carton,Conserve,15,30000,5,427500.0,52500.0
V2900,2026-08-17,C005,Quincaillerie Diego,Antsiranana,P012,Omo 1kg,Hygiène,1,10000,0,10000.0,2000.0
V2901,2026-08-17,C005,Quincaillerie Diego,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,12,22000,0,264000.0,48000.0
V2902,2026-08-17,C001,Epicerie Amina,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,8,45000,10,324000.0,20000.0
V2903,2026-08-17,C001,Epicerie Amina,Antsiranana,P005,Sucre Blanc 1kg,Sucre,12,4000,10,43200.0,4800.0
V2904,2026-08-18,C005,Quincaillerie Diego,Antsiranana,P009,Lait Nido 2kg,Lait,8,78000,5,592800.0,72800.0
V2905,2026-08-18,C001,Epicerie Amina,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,15,10000,5,142500.0,22500.0
V2906,2026-08-18,C001,Epicerie Amina,Antsiranana,P008,Farine 1kg,Farine,8,2800,10,20160.0,2560.0
V2907,2026-08-18,C006,Alimentation Ambilobe,Ambilobe,P003,Huile Ril 20L,Huile,11,98000,10,970200.0,35200.0
V2908,2026-08-19,C005,Quincaillerie Diego,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,5,45000,5,213750.0,23750.0
V2909,2026-08-19,C001,Epicerie Amina,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,9,50000,0,450000.0,72000.0
V2910,2026-08-19,C004,Epicerie Madiro,Ambanja,P015,Pâtes Spaghetti 500g,Pâtes,9,3200,0,28800.0,6300.0
V2911,2026-08-19,C005,Quincaillerie Diego,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,7,50000,0,350000.0,56000.0
V2912,2026-08-19,C003,Hotel Constance Nosy Be,Nosy Be,P010,Lait Bonnet Rouge 450g,Lait,3,4500,0,13500.0,3000.0
V2913,2026-08-19,C006,Alimentation Ambilobe,Ambilobe,P020,Tôles 3m galvanisées,Matériaux,12,32000,0,384000.0,84000.0
V2914,2026-08-19,C006,Alimentation Ambilobe,Ambilobe,P019,Ciment Holcim 50kg,Matériaux,5,45000,0,225000.0,35000.0
V2915,2026-08-20,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,10,22000,0,220000.0,40000.0
V2916,2026-08-20,C005,Quincaillerie Diego,Antsiranana,P002,Riz Tsipala 50kg,Riz,23,130000,10,2691000.0,161000.0
V2917,2026-08-20,C005,Quincaillerie Diego,Antsiranana,P001,Riz Maka 25kg,Riz,23,65000,0,1495000.0,230000.0
V2918,2026-08-20,C001,Epicerie Amina,Antsiranana,P005,Sucre Blanc 1kg,Sucre,9,4000,0,36000.0,7200.0
V2919,2026-08-20,C003,Hotel Constance Nosy Be,Nosy Be,P009,Lait Nido 2kg,Lait,3,78000,5,222300.0,27300.0
V2920,2026-08-20,C003,Hotel Constance Nosy Be,Nosy Be,P009,Lait Nido 2kg,Lait,14,78000,0,1092000.0,182000.0
V2921,2026-08-20,C001,Epicerie Amina,Antsiranana,P004,Huile Hina 5L,Huile,10,33000,0,330000.0,50000.0
V2922,2026-08-20,C005,Quincaillerie Diego,Antsiranana,P005,Sucre Blanc 1kg,Sucre,11,4000,0,44000.0,8800.0
V2923,2026-08-20,C003,Hotel Constance Nosy Be,Nosy Be,P006,Sucre Roux 1kg,Sucre,5,3800,10,17100.0,2100.0
V2924,2026-08-20,C002,Score Jumbo,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,3,22000,5,62700.0,8700.0
V2925,2026-08-20,C001,Epicerie Amina,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,2,50000,0,100000.0,16000.0
V2926,2026-08-20,C005,Quincaillerie Diego,Antsiranana,P005,Sucre Blanc 1kg,Sucre,14,4000,0,56000.0,11200.0
V2927,2026-08-20,C004,Epicerie Madiro,Ambanja,P013,Boite Sardine 10pcs,Conserve,4,18000,10,64800.0,4800.0
V2928,2026-08-20,C004,Epicerie Madiro,Ambanja,P006,Sucre Roux 1kg,Sucre,4,3800,5,14440.0,2440.0
V2929,2026-08-20,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,1,10000,10,9000.0,1000.0
V2930,2026-08-21,C003,Hotel Constance Nosy Be,Nosy Be,P004,Huile Hina 5L,Huile,1,33000,0,33000.0,5000.0
V2931,2026-08-21,C004,Epicerie Madiro,Ambanja,P013,Boite Sardine 10pcs,Conserve,8,18000,0,144000.0,24000.0
V2932,2026-08-21,C004,Epicerie Madiro,Ambanja,P018,Coca 1 pack 33cl,Boisson,4,15000,0,60000.0,12000.0
V2933,2026-08-21,C006,Alimentation Ambilobe,Ambilobe,P013,Boite Sardine 10pcs,Conserve,8,18000,0,144000.0,24000.0
V2934,2026-08-21,C002,Score Jumbo,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,14,10000,0,140000.0,28000.0
V2935,2026-08-21,C001,Epicerie Amina,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,15,4500,0,67500.0,15000.0
V2936,2026-08-21,C004,Epicerie Madiro,Ambanja,P011,Savon Nosy 1 carton,Hygiène,9,50000,10,405000.0,27000.0
V2937,2026-08-21,C001,Epicerie Amina,Antsiranana,P004,Huile Hina 5L,Huile,15,33000,5,470250.0,50250.0
V2938,2026-08-21,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,14,10000,0,140000.0,28000.0
V2939,2026-08-21,C005,Quincaillerie Diego,Antsiranana,P009,Lait Nido 2kg,Lait,6,78000,0,468000.0,78000.0
V2940,2026-08-22,C003,Hotel Constance Nosy Be,Nosy Be,P004,Huile Hina 5L,Huile,5,33000,10,148500.0,8500.0
V2941,2026-08-22,C005,Quincaillerie Diego,Antsiranana,P013,Boite Sardine 10pcs,Conserve,8,18000,10,129600.0,9600.0
V2942,2026-08-22,C006,Alimentation Ambilobe,Ambilobe,P008,Farine 1kg,Farine,12,2800,10,30240.0,3840.0
V2943,2026-08-22,C005,Quincaillerie Diego,Antsiranana,P007,Farine 25kg,Farine,9,54000,0,486000.0,81000.0
V2944,2026-08-22,C006,Alimentation Ambilobe,Ambilobe,P006,Sucre Roux 1kg,Sucre,6,3800,5,21660.0,3660.0
V2945,2026-08-23,C001,Epicerie Amina,Antsiranana,P001,Riz Maka 25kg,Riz,9,65000,0,585000.0,90000.0
V2946,2026-08-23,C004,Epicerie Madiro,Ambanja,P004,Huile Hina 5L,Huile,9,33000,0,297000.0,45000.0
V2947,2026-08-23,C006,Alimentation Ambilobe,Ambilobe,P015,Pâtes Spaghetti 500g,Pâtes,6,3200,0,19200.0,4200.0
V2948,2026-08-23,C006,Alimentation Ambilobe,Ambilobe,P010,Lait Bonnet Rouge 450g,Lait,5,4500,0,22500.0,5000.0
V2949,2026-08-23,C001,Epicerie Amina,Antsiranana,P001,Riz Maka 25kg,Riz,10,65000,0,650000.0,100000.0
V2950,2026-08-23,C005,Quincaillerie Diego,Antsiranana,P007,Farine 25kg,Farine,10,54000,10,486000.0,36000.0
V2951,2026-08-23,C001,Epicerie Amina,Antsiranana,P004,Huile Hina 5L,Huile,2,33000,5,62700.0,6700.0
V2952,2026-08-24,C002,Score Jumbo,Antsiranana,P013,Boite Sardine 10pcs,Conserve,11,18000,10,178200.0,13200.0
V2953,2026-08-24,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,15,3800,0,57000.0,12000.0
V2954,2026-08-24,C006,Alimentation Ambilobe,Ambilobe,P006,Sucre Roux 1kg,Sucre,5,3800,0,19000.0,4000.0
V2955,2026-08-25,C004,Epicerie Madiro,Ambanja,P003,Huile Ril 20L,Huile,11,98000,0,1078000.0,143000.0
V2956,2026-08-25,C003,Hotel Constance Nosy Be,Nosy Be,P014,Tomate concentrée 1 carton,Conserve,12,30000,10,324000.0,24000.0
V2957,2026-08-25,C003,Hotel Constance Nosy Be,Nosy Be,P009,Lait Nido 2kg,Lait,3,78000,0,234000.0,39000.0
V2958,2026-08-26,C003,Hotel Constance Nosy Be,Nosy Be,P002,Riz Tsipala 50kg,Riz,29,130000,0,3770000.0,580000.0
V2959,2026-08-26,C003,Hotel Constance Nosy Be,Nosy Be,P002,Riz Tsipala 50kg,Riz,21,130000,0,2730000.0,420000.0
V2960,2026-08-26,C002,Score Jumbo,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,2,3200,0,6400.0,1400.0
V2961,2026-08-26,C002,Score Jumbo,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,7,32000,0,224000.0,49000.0
V2962,2026-08-26,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,2,22000,0,44000.0,8000.0
V2963,2026-08-26,C005,Quincaillerie Diego,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,4,30000,5,114000.0,14000.0
V2964,2026-08-26,C006,Alimentation Ambilobe,Ambilobe,P004,Huile Hina 5L,Huile,15,33000,0,495000.0,75000.0
V2965,2026-08-26,C006,Alimentation Ambilobe,Ambilobe,P009,Lait Nido 2kg,Lait,2,78000,0,156000.0,26000.0
V2966,2026-08-27,C001,Epicerie Amina,Antsiranana,P003,Huile Ril 20L,Huile,10,98000,10,882000.0,32000.0
V2967,2026-08-27,C003,Hotel Constance Nosy Be,Nosy Be,P015,Pâtes Spaghetti 500g,Pâtes,1,3200,0,3200.0,700.0
V2968,2026-08-27,C002,Score Jumbo,Antsiranana,P001,Riz Maka 25kg,Riz,7,65000,10,409500.0,24500.0
V2969,2026-08-27,C004,Epicerie Madiro,Ambanja,P009,Lait Nido 2kg,Lait,3,78000,10,210600.0,15600.0
V2970,2026-08-27,C003,Hotel Constance Nosy Be,Nosy Be,P013,Boite Sardine 10pcs,Conserve,10,18000,0,180000.0,30000.0
V2971,2026-08-27,C005,Quincaillerie Diego,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,8,22000,0,176000.0,32000.0
V2972,2026-08-27,C004,Epicerie Madiro,Ambanja,P003,Huile Ril 20L,Huile,9,98000,0,882000.0,117000.0
V2973,2026-08-27,C001,Epicerie Amina,Antsiranana,P013,Boite Sardine 10pcs,Conserve,12,18000,0,216000.0,36000.0
V2974,2026-08-27,C001,Epicerie Amina,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,9,45000,0,405000.0,63000.0
V2975,2026-08-28,C003,Hotel Constance Nosy Be,Nosy Be,P010,Lait Bonnet Rouge 450g,Lait,7,4500,0,31500.0,7000.0
V2976,2026-08-28,C006,Alimentation Ambilobe,Ambilobe,P003,Huile Ril 20L,Huile,6,98000,5,558600.0,48600.0
V2977,2026-08-28,C003,Hotel Constance Nosy Be,Nosy Be,P003,Huile Ril 20L,Huile,14,98000,0,1372000.0,182000.0
V2978,2026-08-28,C003,Hotel Constance Nosy Be,Nosy Be,P007,Farine 25kg,Farine,3,54000,5,153900.0,18900.0
V2979,2026-08-28,C001,Epicerie Amina,Antsiranana,P013,Boite Sardine 10pcs,Conserve,11,18000,0,198000.0,33000.0
V2980,2026-08-28,C003,Hotel Constance Nosy Be,Nosy Be,P013,Boite Sardine 10pcs,Conserve,15,18000,0,270000.0,45000.0
V2981,2026-08-28,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,8,10000,0,80000.0,16000.0
V2982,2026-08-28,C006,Alimentation Ambilobe,Ambilobe,P015,Pâtes Spaghetti 500g,Pâtes,12,3200,0,38400.0,8400.0
V2983,2026-08-29,C002,Score Jumbo,Antsiranana,P002,Riz Tsipala 50kg,Riz,17,130000,0,2210000.0,340000.0
V2984,2026-08-29,C006,Alimentation Ambilobe,Ambilobe,P019,Ciment Holcim 50kg,Matériaux,4,45000,0,180000.0,28000.0
V2985,2026-08-29,C004,Epicerie Madiro,Ambanja,P003,Huile Ril 20L,Huile,13,98000,5,1210300.0,105300.0
V2986,2026-08-29,C006,Alimentation Ambilobe,Ambilobe,P010,Lait Bonnet Rouge 450g,Lait,8,4500,5,34200.0,6200.0
V2987,2026-08-30,C004,Epicerie Madiro,Ambanja,P001,Riz Maka 25kg,Riz,7,65000,0,455000.0,70000.0
V2988,2026-08-30,C001,Epicerie Amina,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,13,50000,10,585000.0,39000.0
V2989,2026-08-30,C001,Epicerie Amina,Antsiranana,P013,Boite Sardine 10pcs,Conserve,2,18000,0,36000.0,6000.0
V2990,2026-08-30,C006,Alimentation Ambilobe,Ambilobe,P017,Eau Vive 1 pack 1.5L,Boisson,8,10000,10,72000.0,8000.0
V2991,2026-08-30,C005,Quincaillerie Diego,Antsiranana,P005,Sucre Blanc 1kg,Sucre,12,4000,5,45600.0,7200.0
V2992,2026-08-30,C002,Score Jumbo,Antsiranana,P003,Huile Ril 20L,Huile,1,98000,10,88200.0,3200.0
V2993,2026-08-31,C002,Score Jumbo,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,11,22000,0,242000.0,44000.0
V2994,2026-08-31,C004,Epicerie Madiro,Ambanja,P020,Tôles 3m galvanisées,Matériaux,1,32000,0,32000.0,7000.0
V2995,2026-08-31,C006,Alimentation Ambilobe,Ambilobe,P005,Sucre Blanc 1kg,Sucre,1,4000,0,4000.0,800.0
V2996,2026-08-31,C006,Alimentation Ambilobe,Ambilobe,P002,Riz Tsipala 50kg,Riz,24,130000,0,3120000.0,480000.0
V2997,2026-08-31,C004,Epicerie Madiro,Ambanja,P020,Tôles 3m galvanisées,Matériaux,3,32000,5,91200.0,16200.0
V2998,2026-08-31,C001,Epicerie Amina,Antsiranana,P004,Huile Hina 5L,Huile,2,33000,0,66000.0,10000.0
V2999,2026-08-31,C005,Quincaillerie Diego,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,4,32000,0,128000.0,28000.0
V3000,2026-09-01,C002,Score Jumbo,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,6,30000,10,162000.0,12000.0
V3001,2026-09-02,C006,Alimentation Ambilobe,Ambilobe,P013,Boite Sardine 10pcs,Conserve,6,18000,0,108000.0,18000.0
V3002,2026-09-02,C006,Alimentation Ambilobe,Ambilobe,P019,Ciment Holcim 50kg,Matériaux,9,45000,0,405000.0,63000.0
V3003,2026-09-02,C003,Hotel Constance Nosy Be,Nosy Be,P007,Farine 25kg,Farine,13,54000,0,702000.0,117000.0
V3004,2026-09-02,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,6,3800,0,22800.0,4800.0
V3005,2026-09-02,C001,Epicerie Amina,Antsiranana,P009,Lait Nido 2kg,Lait,3,78000,0,234000.0,39000.0
V3006,2026-09-02,C002,Score Jumbo,Antsiranana,P012,Omo 1kg,Hygiène,9,10000,0,90000.0,18000.0
V3007,2026-09-02,C004,Epicerie Madiro,Ambanja,P008,Farine 1kg,Farine,15,2800,5,39900.0,6900.0
V3008,2026-09-03,C001,Epicerie Amina,Antsiranana,P005,Sucre Blanc 1kg,Sucre,2,4000,10,7200.0,800.0
V3009,2026-09-03,C005,Quincaillerie Diego,Antsiranana,P013,Boite Sardine 10pcs,Conserve,13,18000,0,234000.0,39000.0
V3010,2026-09-04,C001,Epicerie Amina,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,2,22000,0,44000.0,8000.0
V3011,2026-09-04,C001,Epicerie Amina,Antsiranana,P006,Sucre Roux 1kg,Sucre,15,3800,0,57000.0,12000.0
V3012,2026-09-04,C006,Alimentation Ambilobe,Ambilobe,P019,Ciment Holcim 50kg,Matériaux,15,45000,0,675000.0,105000.0
V3013,2026-09-04,C004,Epicerie Madiro,Ambanja,P016,Biscuit Gold 1 carton,Biscuit,12,22000,0,264000.0,48000.0
V3014,2026-09-05,C002,Score Jumbo,Antsiranana,P005,Sucre Blanc 1kg,Sucre,11,4000,0,44000.0,8800.0
V3015,2026-09-05,C005,Quincaillerie Diego,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,7,3200,0,22400.0,4900.0
V3016,2026-09-05,C002,Score Jumbo,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,12,32000,0,384000.0,84000.0
V3017,2026-09-05,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,12,3800,0,45600.0,9600.0
V3018,2026-09-05,C005,Quincaillerie Diego,Antsiranana,P003,Huile Ril 20L,Huile,11,98000,0,1078000.0,143000.0
V3019,2026-09-05,C003,Hotel Constance Nosy Be,Nosy Be,P014,Tomate concentrée 1 carton,Conserve,1,30000,5,28500.0,3500.0
V3020,2026-09-06,C002,Score Jumbo,Antsiranana,P007,Farine 25kg,Farine,2,54000,5,102600.0,12600.0
V3021,2026-09-06,C001,Epicerie Amina,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,6,32000,5,182400.0,32400.0
V3022,2026-09-06,C005,Quincaillerie Diego,Antsiranana,P008,Farine 1kg,Farine,8,2800,10,20160.0,2560.0
V3023,2026-09-06,C006,Alimentation Ambilobe,Ambilobe,P007,Farine 25kg,Farine,5,54000,0,270000.0,45000.0
V3024,2026-09-06,C002,Score Jumbo,Antsiranana,P004,Huile Hina 5L,Huile,13,33000,0,429000.0,65000.0
V3025,2026-09-06,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,8,22000,0,176000.0,32000.0
V3026,2026-09-06,C002,Score Jumbo,Antsiranana,P002,Riz Tsipala 50kg,Riz,8,130000,10,936000.0,56000.0
V3027,2026-09-07,C003,Hotel Constance Nosy Be,Nosy Be,P010,Lait Bonnet Rouge 450g,Lait,4,4500,0,18000.0,4000.0
V3028,2026-09-07,C003,Hotel Constance Nosy Be,Nosy Be,P011,Savon Nosy 1 carton,Hygiène,10,50000,0,500000.0,80000.0
V3029,2026-09-07,C001,Epicerie Amina,Antsiranana,P004,Huile Hina 5L,Huile,12,33000,0,396000.0,60000.0
V3030,2026-09-07,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,3,3800,0,11400.0,2400.0
V3031,2026-09-07,C004,Epicerie Madiro,Ambanja,P017,Eau Vive 1 pack 1.5L,Boisson,2,10000,0,20000.0,4000.0
V3032,2026-09-07,C002,Score Jumbo,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,10,3200,5,30400.0,5400.0
V3033,2026-09-07,C003,Hotel Constance Nosy Be,Nosy Be,P014,Tomate concentrée 1 carton,Conserve,4,30000,10,108000.0,8000.0
V3034,2026-09-07,C006,Alimentation Ambilobe,Ambilobe,P011,Savon Nosy 1 carton,Hygiène,4,50000,0,200000.0,32000.0
V3035,2026-09-07,C003,Hotel Constance Nosy Be,Nosy Be,P008,Farine 1kg,Farine,2,2800,0,5600.0,1200.0
V3036,2026-09-08,C006,Alimentation Ambilobe,Ambilobe,P014,Tomate concentrée 1 carton,Conserve,14,30000,0,420000.0,70000.0
V3037,2026-09-08,C004,Epicerie Madiro,Ambanja,P008,Farine 1kg,Farine,2,2800,0,5600.0,1200.0
V3038,2026-09-08,C005,Quincaillerie Diego,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,1,22000,0,22000.0,4000.0
V3039,2026-09-08,C002,Score Jumbo,Antsiranana,P007,Farine 25kg,Farine,15,54000,5,769500.0,94500.0
V3040,2026-09-09,C004,Epicerie Madiro,Ambanja,P006,Sucre Roux 1kg,Sucre,7,3800,0,26600.0,5600.0
V3041,2026-09-10,C002,Score Jumbo,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,12,3200,0,38400.0,8400.0
V3042,2026-09-10,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,5,10000,0,50000.0,10000.0
V3043,2026-09-10,C003,Hotel Constance Nosy Be,Nosy Be,P005,Sucre Blanc 1kg,Sucre,1,4000,10,3600.0,400.0
V3044,2026-09-10,C005,Quincaillerie Diego,Antsiranana,P002,Riz Tsipala 50kg,Riz,22,130000,0,2860000.0,440000.0
V3045,2026-09-11,C001,Epicerie Amina,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,8,3200,0,25600.0,5600.0
V3046,2026-09-11,C002,Score Jumbo,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,4,50000,0,200000.0,32000.0
V3047,2026-09-11,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,13,3800,10,44460.0,5460.0
V3048,2026-09-11,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,10,3800,5,36100.0,6100.0
V3049,2026-09-11,C002,Score Jumbo,Antsiranana,P003,Huile Ril 20L,Huile,7,98000,5,651700.0,56700.0
